geographicAreaFS,Geographic Area,measuredItemFS,Item,measuredElementFS,Element,timePointYears,Year,Value,Status
235,Uzbekistan,515,Apples,41,Productivity Indicator,2011,2011,111285.714,C
235,Uzbekistan,518,Applejuice Single Streng,41,Productivity Indicator,2011,2011,7000,C
235,Uzbekistan,519,Applejuice Concentrated,41,Productivity Indicator,2011,2011,3000,C
235,Uzbekistan,521,Pears,41,Productivity Indicator,2011,2011,76190.4762,C
235,Uzbekistan,523,Quinces,41,Productivity Indicator,2011,2011,112307.692,C
235,Uzbekistan,526,Apricots,41,Productivity Indicator,2011,2011,97534.2466,C
235,Uzbekistan,527,Dry Apricots,41,Productivity Indicator,2011,2011,1800,C
235,Uzbekistan,530,Sour Cherries,41,Productivity Indicator,2011,2011,93714.2857,C
235,Uzbekistan,531,Cherries,41,Productivity Indicator,2011,2011,94252.8736,C
235,Uzbekistan,534,Peaches and Nectarines,41,Productivity Indicator,2011,2011,103061.225,C
235,Uzbekistan,536,Plums,41,Productivity Indicator,2011,2011,89473.6842,C
235,Uzbekistan,537,"Plums, Dried (Prunes)",41,Productivity Indicator,2011,2011,2000,C
235,Uzbekistan,541,"Stone Fruit nes, Fresh",41,Productivity Indicator,2011,2011,80000,C
235,Uzbekistan,542,"Pome Fruit nes, Fresh",41,Productivity Indicator,2011,2011,94339.6226,C
235,Uzbekistan,544,Strawberries,41,Productivity Indicator,2011,2011,77000,C
235,Uzbekistan,550,Currants,41,Productivity Indicator,2011,2011,200000,C
235,Uzbekistan,552,Blueberries,41,Productivity Indicator,2011,2011,81818.1818,C
235,Uzbekistan,558,Berries nes,41,Productivity Indicator,2011,2011,127272.727,C
235,Uzbekistan,560,Grapes,41,Productivity Indicator,2011,2011,98216.2162,C
235,Uzbekistan,561,Raisins,41,Productivity Indicator,2011,2011,2500,C
235,Uzbekistan,562,Grape Juice,41,Productivity Indicator,2011,2011,7500,C
235,Uzbekistan,563,Must of Grapes,41,Productivity Indicator,2011,2011,7500,C
235,Uzbekistan,564,Wine,41,Productivity Indicator,2011,2011,6000,C
235,Uzbekistan,567,Watermelons,41,Productivity Indicator,2011,2011,282685.59,C
235,Uzbekistan,569,Figs,41,Productivity Indicator,2011,2011,200000,C
235,Uzbekistan,587,Persimmons,41,Productivity Indicator,2011,2011,110810.811,C
235,Uzbekistan,619,Fruit Fresh nes,41,Productivity Indicator,2011,2011,54658.3851,C
235,Uzbekistan,620,Fruit Dried nes,41,Productivity Indicator,2011,2011,3000,C
235,Uzbekistan,622,Fruit Juice nes,41,Productivity Indicator,2011,2011,6000,C
235,Uzbekistan,623,Fruit Prepared nes,41,Productivity Indicator,2011,2011,6000,C
235,Uzbekistan,628,Fruit Pulp for Feed,41,Productivity Indicator,2011,2011,3500,C
235,Uzbekistan,633,Beverages Non-Alcoholic,41,Productivity Indicator,2011,2011,50000,C
235,Uzbekistan,634,Beverages Dist Alcoholic,41,Productivity Indicator,2011,2011,3496.35037,C
235,Uzbekistan,636,Maize for Forage+Silage,41,Productivity Indicator,2011,2011,159420.29,C
235,Uzbekistan,645,Mixed Grasses&Legumes,41,Productivity Indicator,2011,2011,100000,C
235,Uzbekistan,655,"Vegetables+Roots,Fodder",41,Productivity Indicator,2011,2011,260000,C
235,Uzbekistan,687,"Pepper,White/Long/Black",41,Productivity Indicator,2011,2011,6864.1115,C
235,Uzbekistan,689,"Pimento, Allspice",41,Productivity Indicator,2011,2011,36036.5854,C
235,Uzbekistan,723,Spices nes,41,Productivity Indicator,2011,2011,10172.043,C
235,Uzbekistan,767,Cotton Lint,41,Productivity Indicator,2011,2011,3258.68504,C
235,Uzbekistan,769,Cotton Waste,41,Productivity Indicator,2011,2011,400,C
235,Uzbekistan,770,Cotton Linter,41,Productivity Indicator,2011,2011,600,C
235,Uzbekistan,780,Jute,41,Productivity Indicator,2011,2011,105459.61,C
235,Uzbekistan,826,Tobacco Leaves,41,Productivity Indicator,2011,2011,31097.1958,C
235,Uzbekistan,857,Hay Non-Leguminous,41,Productivity Indicator,2011,2011,25000,C
235,Uzbekistan,860,Range Pasture,41,Productivity Indicator,2011,2011,29000,C
235,Uzbekistan,867,Beef and Veal,41,Productivity Indicator,2011,2011,1799.95282,C
235,Uzbekistan,868,"Offals of Cattle, Edible",41,Productivity Indicator,2011,2011,240,F
235,Uzbekistan,869,Fat of Cattle,41,Productivity Indicator,2011,2011,50,F
235,Uzbekistan,882,"Cow Milk, Whole, Fresh",41,Productivity Indicator,2011,2011,17834.5201,C
235,Uzbekistan,886,Butter of Cow Milk,41,Productivity Indicator,2011,2011,425,C
235,Uzbekistan,888,Skim Milk of Cows,41,Productivity Indicator,2011,2011,9000,C
235,Uzbekistan,901,Cheese (Whole Cow Milk),41,Productivity Indicator,2011,2011,1250,C
235,Uzbekistan,903,"Whey, Fresh",41,Productivity Indicator,2011,2011,7200,C
235,Uzbekistan,904,Cheese (Skim Cow Milk),41,Productivity Indicator,2011,2011,2000,C
235,Uzbekistan,919,"Cattle Hides, Fresh",41,Productivity Indicator,2011,2011,189.999998,C
235,Uzbekistan,920,Hides Wet-Salted Cattle,41,Productivity Indicator,2011,2011,8000,C
235,Uzbekistan,944,Indigenous Cattle Meat,41,Productivity Indicator,2011,2011,1800,*
235,Uzbekistan,945,Biological Cattle Meat,41,Productivity Indicator,2011,2011,3150,F
235,Uzbekistan,977,Mutton and Lamb,41,Productivity Indicator,2011,2011,190.019828,C
235,Uzbekistan,978,"Offals of Sheep, Edible",41,Productivity Indicator,2011,2011,20.999999,C
235,Uzbekistan,979,Fat of Sheep,41,Productivity Indicator,2011,2011,7,C
235,Uzbekistan,995,"Sheepskins, Fresh",41,Productivity Indicator,2011,2011,20,C
235,Uzbekistan,999,Skin With Wool Sheep,41,Productivity Indicator,2011,2011,10000,C
235,Uzbekistan,1012,Indigenous Sheep Meat,41,Productivity Indicator,2011,2011,190,*
235,Uzbekistan,1013,Biological Sheep Meat,41,Productivity Indicator,2011,2011,472,F
235,Uzbekistan,1020,Goat Milk,41,Productivity Indicator,2011,2011,489.871087,C
235,Uzbekistan,1021,Cheese of Goat Milk,41,Productivity Indicator,2011,2011,2500,C
235,Uzbekistan,1035,Pigmeat,41,Productivity Indicator,2011,2011,699.912511,C
235,Uzbekistan,1036,"Offals of Pigs, Edible",41,Productivity Indicator,2011,2011,50,C
235,Uzbekistan,1037,Fat of Pigs,41,Productivity Indicator,2011,2011,50,C
235,Uzbekistan,1043,Lard,41,Productivity Indicator,2011,2011,8000,C
235,Uzbekistan,1055,Indigenous Pigmeat,41,Productivity Indicator,2011,2011,700,F
235,Uzbekistan,1056,Biological Pig Meat,41,Productivity Indicator,2011,2011,911,F
235,Uzbekistan,1058,Chicken Meat,41,Productivity Indicator,2011,2011,14018.2648,C
235,Uzbekistan,1061,Meat Canned Chicken,41,Productivity Indicator,2011,2011,1000,C
235,Uzbekistan,1062,Hen Eggs,41,Productivity Indicator,2011,2011,86040.2685,C
235,Uzbekistan,1064,Eggs Dry Whole Yolks Hen,41,Productivity Indicator,2011,2011,2300,C
235,Uzbekistan,1094,Indigenous Chicken Meat,41,Productivity Indicator,2011,2011,14018,*
235,Uzbekistan,1095,Biological Chicken Meat,41,Productivity Indicator,2011,2011,18228,F
235,Uzbekistan,1097,Horsemeat,41,Productivity Indicator,2011,2011,1506.0241,C
235,Uzbekistan,1120,Indigenous Horse Meat,41,Productivity Indicator,2011,2011,1506,*
235,Uzbekistan,1121,Biological Horse Meat,41,Productivity Indicator,2011,2011,3092,F
235,Uzbekistan,1127,Meat of Camels,41,Productivity Indicator,2011,2011,2000,C
235,Uzbekistan,1128,"Offals of Camel, Edible",41,Productivity Indicator,2011,2011,400,C
235,Uzbekistan,1129,Fat of Camels,41,Productivity Indicator,2011,2011,160.000002,C
235,Uzbekistan,1130,Camel Milk,41,Productivity Indicator,2011,2011,1509.43396,C
235,Uzbekistan,1137,Indigenous Camel Meat,41,Productivity Indicator,2011,2011,2000,F
235,Uzbekistan,1138,Biological Camel Meat,41,Productivity Indicator,2011,2011,4000,F
235,Uzbekistan,1141,Rabbit Meat,41,Productivity Indicator,2011,2011,16666.6667,C
235,Uzbekistan,1144,Rabbit Meat Indigenous,41,Productivity Indicator,2011,2011,16667,F
235,Uzbekistan,1145,Rabbit Meat Biological,41,Productivity Indicator,2011,2011,21667,F
235,Uzbekistan,1242,Margarine + Shortening,41,Productivity Indicator,2011,2011,12487.156,C
235,Uzbekistan,1243,Fat Preparations nes,41,Productivity Indicator,2011,2011,8000,C
235,Uzbekistan,1275,Oils Hydrogenated,41,Productivity Indicator,2011,2011,11000,C
155,Vanuatu,56,Maize,41,Productivity Indicator,2011,2011,5584.87875,C
155,Vanuatu,149,Roots and Tubers nes,41,Productivity Indicator,2011,2011,80645.1613,C
155,Vanuatu,242,Groundnuts in Shell,41,Productivity Indicator,2011,2011,11200,C
155,Vanuatu,249,Coconuts,41,Productivity Indicator,2011,2011,38906.25,C
155,Vanuatu,251,Copra,41,Productivity Indicator,2011,2011,1741.57303,C
155,Vanuatu,252,Oil of Coconuts,41,Productivity Indicator,2011,2011,6500,C
155,Vanuatu,253,Cake of Coconuts,41,Productivity Indicator,2011,2011,3200,C
155,Vanuatu,463,Vegetables Fresh nes,41,Productivity Indicator,2011,2011,152183.288,C
155,Vanuatu,486,Bananas,41,Productivity Indicator,2011,2011,103092.784,C
155,Vanuatu,603,Fruit Tropical Fresh nes,41,Productivity Indicator,2011,2011,66256.4103,C
155,Vanuatu,619,Fruit Fresh nes,41,Productivity Indicator,2011,2011,87244.6556,C
155,Vanuatu,656,"Coffee, Green",41,Productivity Indicator,2011,2011,6153.84615,C
155,Vanuatu,661,Cocoa Beans,41,Productivity Indicator,2011,2011,6000,C
155,Vanuatu,723,Spices nes,41,Productivity Indicator,2011,2011,135714.286,C
155,Vanuatu,867,Beef and Veal,41,Productivity Indicator,2011,2011,2068.96552,C
155,Vanuatu,868,"Offals of Cattle, Edible",41,Productivity Indicator,2011,2011,320,F
155,Vanuatu,869,Fat of Cattle,41,Productivity Indicator,2011,2011,80,F
155,Vanuatu,870,"Beef and Veal,Boneless",41,Productivity Indicator,2011,2011,8000,C
155,Vanuatu,871,Cattle Butcher Fat,41,Productivity Indicator,2011,2011,1000,C
155,Vanuatu,882,"Cow Milk, Whole, Fresh",41,Productivity Indicator,2011,2011,2266.66667,C
155,Vanuatu,919,"Cattle Hides, Fresh",41,Productivity Indicator,2011,2011,350,F
155,Vanuatu,920,Hides Wet-Salted Cattle,41,Productivity Indicator,2011,2011,9000,C
155,Vanuatu,921,Hides Dry-Salted Cattle,41,Productivity Indicator,2011,2011,7000,C
155,Vanuatu,944,Indigenous Cattle Meat,41,Productivity Indicator,2011,2011,2069,F
155,Vanuatu,945,Biological Cattle Meat,41,Productivity Indicator,2011,2011,4129,F
155,Vanuatu,1017,Goat Meat,41,Productivity Indicator,2011,2011,100,C
155,Vanuatu,1018,"Offals of Goats, Edible",41,Productivity Indicator,2011,2011,20,C
155,Vanuatu,1019,Fat of Goats,41,Productivity Indicator,2011,2011,5,C
155,Vanuatu,1025,"Goatskins, Fresh",41,Productivity Indicator,2011,2011,22,C
155,Vanuatu,1032,Indigenous Goat Meat,41,Productivity Indicator,2011,2011,100,C
155,Vanuatu,1033,Biological Goat Meat,41,Productivity Indicator,2011,2011,220.000005,C
155,Vanuatu,1035,Pigmeat,41,Productivity Indicator,2011,2011,510,F
155,Vanuatu,1036,"Offals of Pigs, Edible",41,Productivity Indicator,2011,2011,40.000001,C
155,Vanuatu,1037,Fat of Pigs,41,Productivity Indicator,2011,2011,20,C
155,Vanuatu,1055,Indigenous Pigmeat,41,Productivity Indicator,2011,2011,510,F
155,Vanuatu,1056,Biological Pig Meat,41,Productivity Indicator,2011,2011,740,F
155,Vanuatu,1058,Chicken Meat,41,Productivity Indicator,2011,2011,10000,C
155,Vanuatu,1062,Hen Eggs,41,Productivity Indicator,2011,2011,40000,C
155,Vanuatu,1094,Indigenous Chicken Meat,41,Productivity Indicator,2011,2011,10000,C
155,Vanuatu,1095,Biological Chicken Meat,41,Productivity Indicator,2011,2011,13000,C
155,Vanuatu,1097,Horsemeat,41,Productivity Indicator,2011,2011,1500,C
155,Vanuatu,1102,"Horse Hides, Fresh",41,Productivity Indicator,2011,2011,250,C
155,Vanuatu,1120,Indigenous Horse Meat,41,Productivity Indicator,2011,2011,1500,C
155,Vanuatu,1121,Biological Horse Meat,41,Productivity Indicator,2011,2011,3000,C
155,Vanuatu,1225,Tallow,41,Productivity Indicator,2011,2011,8000,C
236,"Venezuela,Bolivar Rep of",15,Wheat,41,Productivity Indicator,2011,2011,5140.9396,C
236,"Venezuela,Bolivar Rep of",16,Flour of Wheat,41,Productivity Indicator,2011,2011,7400.00038,C
236,"Venezuela,Bolivar Rep of",17,Bran of Wheat,41,Productivity Indicator,2011,2011,1999.99873,C
236,"Venezuela,Bolivar Rep of",18,Macaroni,41,Productivity Indicator,2011,2011,10000,C
236,"Venezuela,Bolivar Rep of",19,Germ of Wheat,41,Productivity Indicator,2011,2011,299.997275,C
236,"Venezuela,Bolivar Rep of",20,Bread,41,Productivity Indicator,2011,2011,12000,C
236,"Venezuela,Bolivar Rep of",22,Pastry,41,Productivity Indicator,2011,2011,10000,C
236,"Venezuela,Bolivar Rep of",27,"Rice, Paddy",41,Productivity Indicator,2011,2011,47828.6906,C
236,"Venezuela,Bolivar Rep of",28,"Rice, Husked",41,Productivity Indicator,2011,2011,8500,C
236,"Venezuela,Bolivar Rep of",31,Milled Paddy Rice,41,Productivity Indicator,2011,2011,6399.99928,C
236,"Venezuela,Bolivar Rep of",32,"Rice, Broken",41,Productivity Indicator,2011,2011,9900.9901,C
236,"Venezuela,Bolivar Rep of",35,Bran of Rice,41,Productivity Indicator,2011,2011,1200,C
236,"Venezuela,Bolivar Rep of",51,Beer of Barley,41,Productivity Indicator,2011,2011,59509.8599,C
236,"Venezuela,Bolivar Rep of",56,Maize,41,Productivity Indicator,2011,2011,29773.5451,C
236,"Venezuela,Bolivar Rep of",57,Germ of Maize,41,Productivity Indicator,2011,2011,1477.49734,C
236,"Venezuela,Bolivar Rep of",58,Flour of Maize,41,Productivity Indicator,2011,2011,6840.50178,C
236,"Venezuela,Bolivar Rep of",59,Bran of Maize,41,Productivity Indicator,2011,2011,1443.37237,C
236,"Venezuela,Bolivar Rep of",60,Oil of Maize,41,Productivity Indicator,2011,2011,1949.33415,C
236,"Venezuela,Bolivar Rep of",61,Cake of Maize,41,Productivity Indicator,2011,2011,7807.25831,C
236,"Venezuela,Bolivar Rep of",67,White Maize,41,Productivity Indicator,2011,2011,30000,C
236,"Venezuela,Bolivar Rep of",72,Flour of Rye,41,Productivity Indicator,2011,2011,8200,C
236,"Venezuela,Bolivar Rep of",73,Bran of Rye,41,Productivity Indicator,2011,2011,1500,C
236,"Venezuela,Bolivar Rep of",76,"Oats, Rolled",41,Productivity Indicator,2011,2011,4500,C
236,"Venezuela,Bolivar Rep of",77,Bran of Oats,41,Productivity Indicator,2011,2011,1500,C
236,"Venezuela,Bolivar Rep of",83,Sorghum,41,Productivity Indicator,2011,2011,17275.6421,C
236,"Venezuela,Bolivar Rep of",116,Potatoes,41,Productivity Indicator,2011,2011,173115.347,C
236,"Venezuela,Bolivar Rep of",122,Sweet Potatoes,41,Productivity Indicator,2011,2011,100290.089,C
236,"Venezuela,Bolivar Rep of",125,Cassava,41,Productivity Indicator,2011,2011,129505.261,C
236,"Venezuela,Bolivar Rep of",128,Cassava Dried,41,Productivity Indicator,2011,2011,3409.09091,C
236,"Venezuela,Bolivar Rep of",135,Yautia (Cocoyam),41,Productivity Indicator,2011,2011,114759.165,C
236,"Venezuela,Bolivar Rep of",137,Yams,41,Productivity Indicator,2011,2011,101119.837,C
236,"Venezuela,Bolivar Rep of",149,Roots and Tubers nes,41,Productivity Indicator,2011,2011,134408.602,C
236,"Venezuela,Bolivar Rep of",156,Sugar Cane,41,Productivity Indicator,2011,2011,732995.036,C
236,"Venezuela,Bolivar Rep of",157,Sugar Beets,41,Productivity Indicator,2011,2011,195758.777,C
236,"Venezuela,Bolivar Rep of",158,Cane Sugar,41,Productivity Indicator,2011,2011,707.803924,C
236,"Venezuela,Bolivar Rep of",163,Sugar non Centrifugal,41,Productivity Indicator,2011,2011,1000,C
236,"Venezuela,Bolivar Rep of",164,Sugar Refined,41,Productivity Indicator,2011,2011,9349.99673,C
236,"Venezuela,Bolivar Rep of",165,Molasses,41,Productivity Indicator,2011,2011,594.216197,C
236,"Venezuela,Bolivar Rep of",170,Bagasse,41,Productivity Indicator,2011,2011,2500,C
236,"Venezuela,Bolivar Rep of",176,"Beans, Dry",41,Productivity Indicator,2011,2011,8179.7783,C
236,"Venezuela,Bolivar Rep of",187,"Peas, Dry",41,Productivity Indicator,2011,2011,14265.0602,C
236,"Venezuela,Bolivar Rep of",197,Pigeon Peas,41,Productivity Indicator,2011,2011,7390.18088,C
236,"Venezuela,Bolivar Rep of",236,Soybeans,41,Productivity Indicator,2011,2011,11791.3064,C
236,"Venezuela,Bolivar Rep of",237,Oil of Soya Beans,41,Productivity Indicator,2011,2011,1600,C
236,"Venezuela,Bolivar Rep of",238,Cake of Soya Beans,41,Productivity Indicator,2011,2011,7700,C
236,"Venezuela,Bolivar Rep of",242,Groundnuts in Shell,41,Productivity Indicator,2011,2011,21489.3617,C
236,"Venezuela,Bolivar Rep of",243,Groundnuts Shelled,41,Productivity Indicator,2011,2011,4153.2072,C
236,"Venezuela,Bolivar Rep of",244,Oil of Groundnuts,41,Productivity Indicator,2011,2011,4500,C
236,"Venezuela,Bolivar Rep of",245,Cake of Groundnuts,41,Productivity Indicator,2011,2011,5000,C
236,"Venezuela,Bolivar Rep of",249,Coconuts,41,Productivity Indicator,2011,2011,100159.942,C
236,"Venezuela,Bolivar Rep of",251,Copra,41,Productivity Indicator,2011,2011,1400,C
236,"Venezuela,Bolivar Rep of",252,Oil of Coconuts,41,Productivity Indicator,2011,2011,6000,C
236,"Venezuela,Bolivar Rep of",253,Cake of Coconuts,41,Productivity Indicator,2011,2011,3536.62938,C
236,"Venezuela,Bolivar Rep of",254,Oil Palm Fruit,41,Productivity Indicator,2011,2011,182719.167,C
236,"Venezuela,Bolivar Rep of",256,Palm Kernels,41,Productivity Indicator,2011,2011,400,C
236,"Venezuela,Bolivar Rep of",257,Oil of Palm,41,Productivity Indicator,2011,2011,2000,C
236,"Venezuela,Bolivar Rep of",258,Oil of Palm Kernels,41,Productivity Indicator,2011,2011,4500,C
236,"Venezuela,Bolivar Rep of",259,Cake of Palm Kernels,41,Productivity Indicator,2011,2011,5000,C
236,"Venezuela,Bolivar Rep of",267,Sunflower Seed,41,Productivity Indicator,2011,2011,10921.0569,C
236,"Venezuela,Bolivar Rep of",268,Oil of Sunflower Seed,41,Productivity Indicator,2011,2011,4363.63636,C
236,"Venezuela,Bolivar Rep of",269,Cake of Sunflower Seed,41,Productivity Indicator,2011,2011,4909.09091,C
236,"Venezuela,Bolivar Rep of",289,Sesame Seed,41,Productivity Indicator,2011,2011,3163.86893,C
236,"Venezuela,Bolivar Rep of",290,Oil of Sesame Seed,41,Productivity Indicator,2011,2011,4800,C
236,"Venezuela,Bolivar Rep of",291,Cake of Sesame Seed,41,Productivity Indicator,2011,2011,5000,C
236,"Venezuela,Bolivar Rep of",328,Seed Cotton,41,Productivity Indicator,2011,2011,10157.0089,C
236,"Venezuela,Bolivar Rep of",329,Cottonseed,41,Productivity Indicator,2011,2011,6086.95652,C
236,"Venezuela,Bolivar Rep of",331,Oil of Cotton Seed,41,Productivity Indicator,2011,2011,1713.44276,C
236,"Venezuela,Bolivar Rep of",332,Cake of Cotton Seed,41,Productivity Indicator,2011,2011,4500,C
236,"Venezuela,Bolivar Rep of",334,Oil of Linseed,41,Productivity Indicator,2011,2011,3600,C
236,"Venezuela,Bolivar Rep of",335,Cake of Linseed,41,Productivity Indicator,2011,2011,6400,C
236,"Venezuela,Bolivar Rep of",343,Flour/Meal of Oilseeds,41,Productivity Indicator,2011,2011,0,M
236,"Venezuela,Bolivar Rep of",358,Cabbages,41,Productivity Indicator,2011,2011,389613.147,C
236,"Venezuela,Bolivar Rep of",372,Lettuce,41,Productivity Indicator,2011,2011,195599.237,C
236,"Venezuela,Bolivar Rep of",373,Spinach,41,Productivity Indicator,2011,2011,106105.769,C
236,"Venezuela,Bolivar Rep of",388,Tomatoes,41,Productivity Indicator,2011,2011,218188.437,C
236,"Venezuela,Bolivar Rep of",391,Tomato Paste,41,Productivity Indicator,2011,2011,1700,C
236,"Venezuela,Bolivar Rep of",392,Peeled Tomatoes,41,Productivity Indicator,2011,2011,3300,C
236,"Venezuela,Bolivar Rep of",393,Cauliflower,41,Productivity Indicator,2011,2011,221840.58,C
236,"Venezuela,Bolivar Rep of",394,"Pumpkins, Squash, Gourds",41,Productivity Indicator,2011,2011,144316.903,C
236,"Venezuela,Bolivar Rep of",397,Cucumbers and Gherkins,41,Productivity Indicator,2011,2011,179251.844,C
236,"Venezuela,Bolivar Rep of",399,Eggplants,41,Productivity Indicator,2011,2011,121037.395,C
236,"Venezuela,Bolivar Rep of",401,"Chillies&Peppers, Green",41,Productivity Indicator,2011,2011,148510.387,C
